Date,Sale,Category,Month_Year,Temperature,Month,Year,Monthly_Sale,sell_price,Cost_price,Profit,Manufacture_Date,Expire_Date
2015-07-08,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-06-28,2015-07-31
2015-07-08,55.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,605.0,2015-06-28,2015-07-31
2015-07-08,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-06-28,2015-07-31
2015-07-08,47.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,332.5,2015-06-28,2015-07-31
2015-07-08,155.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,7750.0,2015-06-28,2015-07-31
2015-07-08,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-06-28,2015-07-31
2015-07-09,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-06-29,2015-08-01
2015-07-09,22.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,154.0,2015-06-29,2015-08-01
2015-07-09,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-06-29,2015-08-01
2015-07-09,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-06-29,2015-08-01
2015-07-09,45.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,495.0,2015-06-29,2015-08-01
2015-07-09,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-06-29,2015-08-01
2015-07-09,52.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,367.5,2015-06-29,2015-08-01
2015-07-09,155.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,7750.0,2015-06-29,2015-08-01
2015-07-09,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-06-29,2015-08-01
2015-07-10,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-06-30,2015-08-02
2015-07-10,22.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,154.0,2015-06-30,2015-08-02
2015-07-10,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-06-30,2015-08-02
2015-07-10,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-06-30,2015-08-02
2015-07-10,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-06-30,2015-08-02
2015-07-10,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-06-30,2015-08-02
2015-07-10,52.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,367.5,2015-06-30,2015-08-02
2015-07-10,155.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,7750.0,2015-06-30,2015-08-02
2015-07-10,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-06-30,2015-08-02
2015-07-11,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-01,2015-08-03
2015-07-11,21.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,147.0,2015-07-01,2015-08-03
2015-07-11,18.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,126.0,2015-07-01,2015-08-03
2015-07-11,41.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,290.5,2015-07-01,2015-08-03
2015-07-11,66.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,726.0,2015-07-01,2015-08-03
2015-07-11,25.0,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,300.0,2015-07-01,2015-08-03
2015-07-11,85.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,595.0,2015-07-01,2015-08-03
2015-07-11,170.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8500.0,2015-07-01,2015-08-03
2015-07-11,58.5,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,526.5,2015-07-01,2015-08-03
2015-07-12,65.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,325.0,2015-07-02,2015-08-04
2015-07-12,22.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,154.0,2015-07-02,2015-08-04
2015-07-12,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-07-02,2015-08-04
2015-07-12,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-07-02,2015-08-04
2015-07-12,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-02,2015-08-04
2015-07-12,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-02,2015-08-04
2015-07-12,52.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,367.5,2015-07-02,2015-08-04
2015-07-12,155.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,7750.0,2015-07-02,2015-08-04
2015-07-12,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-02,2015-08-04
2015-07-13,65.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,325.0,2015-07-03,2015-08-05
2015-07-13,22.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,154.0,2015-07-03,2015-08-05
2015-07-13,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-07-03,2015-08-05
2015-07-13,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-07-03,2015-08-05
2015-07-13,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-03,2015-08-05
2015-07-13,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-03,2015-08-05
2015-07-13,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-03,2015-08-05
2015-07-13,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-03,2015-08-05
2015-07-13,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-03,2015-08-05
2015-07-14,65.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,325.0,2015-07-04,2015-08-06
2015-07-14,22.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,154.0,2015-07-04,2015-08-06
2015-07-14,16.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,115.5,2015-07-04,2015-08-06
2015-07-14,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-07-04,2015-08-06
2015-07-14,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-04,2015-08-06
2015-07-14,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-04,2015-08-06
2015-07-14,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-04,2015-08-06
2015-07-14,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-04,2015-08-06
2015-07-14,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-04,2015-08-06
2015-07-15,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-05,2015-08-07
2015-07-15,22.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,154.0,2015-07-05,2015-08-07
2015-07-15,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-07-05,2015-08-07
2015-07-15,42.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,294.0,2015-07-05,2015-08-07
2015-07-15,55.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,605.0,2015-07-05,2015-08-07
2015-07-15,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-05,2015-08-07
2015-07-15,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-05,2015-08-07
2015-07-15,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-05,2015-08-07
2015-07-15,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-05,2015-08-07
2015-07-16,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-06,2015-08-08
2015-07-16,22.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,157.5,2015-07-06,2015-08-08
2015-07-16,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-07-06,2015-08-08
2015-07-16,43.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,301.0,2015-07-06,2015-08-08
2015-07-16,55.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,605.0,2015-07-06,2015-08-08
2015-07-16,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-06,2015-08-08
2015-07-16,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-06,2015-08-08
2015-07-16,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-06,2015-08-08
2015-07-16,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-06,2015-08-08
2015-07-17,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-07,2015-08-09
2015-07-17,23.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,164.5,2015-07-07,2015-08-09
2015-07-17,16.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,112.0,2015-07-07,2015-08-09
2015-07-17,43.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,304.5,2015-07-07,2015-08-09
2015-07-17,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-07,2015-08-09
2015-07-17,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-07,2015-08-09
2015-07-17,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-07,2015-08-09
2015-07-17,185.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,9250.0,2015-07-07,2015-08-09
2015-07-17,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-07,2015-08-09
2015-07-18,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-08,2015-08-10
2015-07-18,23.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,161.0,2015-07-08,2015-08-10
2015-07-18,18.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,126.0,2015-07-08,2015-08-10
2015-07-18,44.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,311.5,2015-07-08,2015-08-10
2015-07-18,56.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,616.0,2015-07-08,2015-08-10
2015-07-18,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-08,2015-08-10
2015-07-18,62.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,437.5,2015-07-08,2015-08-10
2015-07-18,180.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,9000.0,2015-07-08,2015-08-10
2015-07-18,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-08,2015-08-10
2015-07-19,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-09,2015-08-11
2015-07-19,23.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,164.5,2015-07-09,2015-08-11
2015-07-19,17.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,119.0,2015-07-09,2015-08-11
2015-07-19,44.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,311.5,2015-07-09,2015-08-11
2015-07-19,55.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,605.0,2015-07-09,2015-08-11
2015-07-19,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-09,2015-08-11
2015-07-19,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-09,2015-08-11
2015-07-19,185.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,9250.0,2015-07-09,2015-08-11
2015-07-19,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-09,2015-08-11
2015-07-20,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-10,2015-08-12
2015-07-20,23.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,164.5,2015-07-10,2015-08-12
2015-07-20,17.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,122.5,2015-07-10,2015-08-12
2015-07-20,43.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,304.5,2015-07-10,2015-08-12
2015-07-20,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-10,2015-08-12
2015-07-20,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-10,2015-08-12
2015-07-20,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-10,2015-08-12
2015-07-20,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-10,2015-08-12
2015-07-20,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-10,2015-08-12
2015-07-21,65.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,325.0,2015-07-11,2015-08-13
2015-07-21,35.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,245.0,2015-07-11,2015-08-13
2015-07-21,27.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,192.5,2015-07-11,2015-08-13
2015-07-21,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-11,2015-08-13
2015-07-21,75.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,825.0,2015-07-11,2015-08-13
2015-07-21,27.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,330.0,2015-07-11,2015-08-13
2015-07-21,65.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,455.0,2015-07-11,2015-08-13
2015-07-21,165.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8250.0,2015-07-11,2015-08-13
2015-07-21,65.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,585.0,2015-07-11,2015-08-13
2015-07-22,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-12,2015-08-14
2015-07-22,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-12,2015-08-14
2015-07-22,17.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,122.5,2015-07-12,2015-08-14
2015-07-22,47.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,332.5,2015-07-12,2015-08-14
2015-07-22,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-12,2015-08-14
2015-07-22,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-12,2015-08-14
2015-07-22,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-12,2015-08-14
2015-07-22,165.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8250.0,2015-07-12,2015-08-14
2015-07-22,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-12,2015-08-14
2015-07-23,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-13,2015-08-15
2015-07-23,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-13,2015-08-15
2015-07-23,17.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,122.5,2015-07-13,2015-08-15
2015-07-23,47.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,332.5,2015-07-13,2015-08-15
2015-07-23,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-13,2015-08-15
2015-07-23,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-13,2015-08-15
2015-07-23,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-13,2015-08-15
2015-07-23,155.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,7750.0,2015-07-13,2015-08-15
2015-07-23,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-13,2015-08-15
2015-07-24,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-14,2015-08-16
2015-07-24,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-14,2015-08-16
2015-07-24,17.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,119.0,2015-07-14,2015-08-16
2015-07-24,47.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,332.5,2015-07-14,2015-08-16
2015-07-24,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-14,2015-08-16
2015-07-24,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-14,2015-08-16
2015-07-24,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-14,2015-08-16
2015-07-24,165.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8250.0,2015-07-14,2015-08-16
2015-07-24,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-14,2015-08-16
2015-07-25,60.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,300.0,2015-07-15,2015-08-17
2015-07-25,45.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,225.0,2015-07-15,2015-08-17
2015-07-25,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-15,2015-08-17
2015-07-25,18.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,129.5,2015-07-15,2015-08-17
2015-07-25,53.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,374.5,2015-07-15,2015-08-17
2015-07-25,55.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,605.0,2015-07-15,2015-08-17
2015-07-25,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-15,2015-08-17
2015-07-25,57.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,402.5,2015-07-15,2015-08-17
2015-07-25,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-15,2015-08-17
2015-07-25,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-15,2015-08-17
2015-07-26,55.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,275.0,2015-07-16,2015-08-18
2015-07-26,45.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,225.0,2015-07-16,2015-08-18
2015-07-26,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-16,2015-08-18
2015-07-26,17.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,122.5,2015-07-16,2015-08-18
2015-07-26,52.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,367.5,2015-07-16,2015-08-18
2015-07-26,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-16,2015-08-18
2015-07-26,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-16,2015-08-18
2015-07-26,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-16,2015-08-18
2015-07-26,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-16,2015-08-18
2015-07-26,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-16,2015-08-18
2015-07-27,45.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,225.0,2015-07-17,2015-08-19
2015-07-27,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-17,2015-08-19
2015-07-27,17.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,122.5,2015-07-17,2015-08-19
2015-07-27,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-17,2015-08-19
2015-07-27,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-17,2015-08-19
2015-07-27,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-17,2015-08-19
2015-07-27,165.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8250.0,2015-07-17,2015-08-19
2015-07-27,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-17,2015-08-19
2015-07-28,45.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,225.0,2015-07-18,2015-08-20
2015-07-28,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-18,2015-08-20
2015-07-28,19.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,133.0,2015-07-18,2015-08-20
2015-07-28,57.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,402.5,2015-07-18,2015-08-20
2015-07-28,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-18,2015-08-20
2015-07-28,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-18,2015-08-20
2015-07-28,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-18,2015-08-20
2015-07-28,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-18,2015-08-20
2015-07-28,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-18,2015-08-20
2015-07-29,50.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,250.0,2015-07-19,2015-08-21
2015-07-29,24.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,168.0,2015-07-19,2015-08-21
2015-07-29,19.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,133.0,2015-07-19,2015-08-21
2015-07-29,62.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,437.5,2015-07-19,2015-08-21
2015-07-29,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-19,2015-08-21
2015-07-29,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-19,2015-08-21
2015-07-29,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-19,2015-08-21
2015-07-29,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-19,2015-08-21
2015-07-29,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-19,2015-08-21
2015-07-30,50.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,250.0,2015-07-20,2015-08-22
2015-07-30,25.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,175.0,2015-07-20,2015-08-22
2015-07-30,19.0,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,133.0,2015-07-20,2015-08-22
2015-07-30,67.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,472.5,2015-07-20,2015-08-22
2015-07-30,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-20,2015-08-22
2015-07-30,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-20,2015-08-22
2015-07-30,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-20,2015-08-22
2015-07-30,165.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8250.0,2015-07-20,2015-08-22
2015-07-30,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-20,2015-08-22
2015-07-31,50.0,Tomato,2015-07-01,21.35677419354839,7,2015,3333.5,33,28,250.0,2015-07-21,2015-08-23
2015-07-31,24.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,171.5,2015-07-21,2015-08-23
2015-07-31,17.5,Potato,2015-07-01,21.35677419354839,7,2015,1242.0,22,15,122.5,2015-07-21,2015-08-23
2015-07-31,67.5,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,472.5,2015-07-21,2015-08-23
2015-07-31,65.0,Carrot,2015-07-01,21.35677419354839,7,2015,1859.5,56,45,715.0,2015-07-21,2015-08-23
2015-07-31,23.5,Pumpkin,2015-07-01,21.35677419354839,7,2015,733.0,52,40,282.0,2015-07-21,2015-08-23
2015-07-31,55.0,Onion,2015-07-01,21.35677419354839,7,2015,3176.0,42,35,385.0,2015-07-21,2015-08-23
2015-07-31,175.0,Mushroom,2015-07-01,21.35677419354839,7,2015,5250.0,250,200,8750.0,2015-07-21,2015-08-23
2015-07-31,55.0,Cucumber,2015-07-01,21.35677419354839,7,2015,1783.5,34,25,495.0,2015-07-21,2015-08-23
2015-08-01,51.5,Tomato,2015-08-01,20.857741935483872,8,2015,2991.5,33,28,257.5,2015-07-22,2015-08-24
2015-08-01,49.5,Tomato,2015-08-01,20.857741935483872,8,2015,2991.5,33,28,247.5,2015-07-22,2015-08-24
2015-08-01,24.5,Potato,2015-08-01,20.857741935483872,8,2015,1480.0,22,15,171.5,2015-07-22,2015-08-24
2015-08-01,18.0,Potato,2015-08-01,20.857741935483872,8,2015,1480.0,22,15,126.0,2015-07-22,2015-08-24
2015-08-01,66.5,Onion,2015-08-01,20.857741935483872,8,2015,4605.0,42,35,465.5,2015-07-22,2015-08-24
2015-08-01,62.5,Carrot,2015-08-01,20.857741935483872,8,2015,1972.5,56,45,687.5,2015-07-22,2015-08-24
2015-08-01,23.5,Pumpkin,2015-08-01,20.857741935483872,8,2015,851.0,52,40,282.0,2015-07-22,2015-08-24
